GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,SEASON,PLAYER_A_ID,PLAYER_B_ID,GP,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,OREB_PCT,DREB_PCT,TS_PCT,PACE,PIE
-203469-1641722-,C. Zeller - J. Hawkins,1610612740,NOP,2023-24,203469,1641722,34,215.0,110.7,109.6,1.1,0.615,0.336,0.648,0.548,105.52,0.494
-1627863-1630194-,D. House Jr. - P. Reed,1610612755,PHI,2023-24,1627863,1630194,31,215.0,109.0,108.9,0.2,0.462,0.285,0.697,0.553,102.1,0.478
-1629048-1629643-,G. Bitadze - C. Okeke,1610612753,ORL,2023-24,1629048,1629643,31,215.0,99.3,107.3,-8.0,0.591,0.288,0.731,0.502,93.92,0.429
-1630202-1630214-,P. Pritchard - X. Tillman,1610612738,BOS,2023-24,1630202,1630214,20,215.0,118.5,107.1,11.4,0.629,0.303,0.675,0.59,96.13,0.531
-1630572-1631104-,S. Mamukelashvili - B. Wesley,1610612759,SAS,2023-24,1630572,1631104,38,215.0,99.8,96.4,3.4,0.698,0.261,0.738,0.522,105.61,0.504
-1629643-1631094-,C. Okeke - P. Banchero,1610612753,ORL,2023-24,1629643,1631094,13,214.0,108.5,110.5,-2.0,0.537,0.311,0.703,0.524,95.34,0.46
-203914-1629048-,G. Harris - G. Bitadze,1610612753,ORL,2023-24,203914,1629048,25,214.0,118.2,108.4,9.8,0.585,0.325,0.745,0.598,98.3,0.516
-1630692-1631222-,J. Goodwin - J. LaRavia,1610612763,MEM,2023-24,1630692,1631222,13,214.0,107.5,107.4,0.1,0.586,0.362,0.696,0.529,99.8,0.486
-203924-1630219-,J. Grant - S. Mays,1610612757,POR,2023-24,203924,1630219,14,214.0,106.1,115.7,-9.6,0.633,0.248,0.723,0.552,98.94,0.43
-1627739-1629659-,K. Dunn - T. Horton-Tucker,1610612762,UTA,2023-24,1627739,1629659,30,214.0,115.6,118.8,-3.3,0.587,0.361,0.652,0.585,103.03,0.476
-201144-1629162-,M. Conley - J. McLaughlin,1610612750,MIN,2023-24,201144,1629162,32,214.0,110.8,98.3,12.4,0.776,0.162,0.759,0.599,95.34,0.608
-1629659-1641718-,T. Horton-Tucker - K. George,1610612762,UTA,2023-24,1629659,1641718,32,214.0,100.4,119.8,-19.3,0.669,0.271,0.695,0.527,102.3,0.409
-1631121-1641733-,B. McGowens - N. Smith Jr.,1610612766,CHA,2023-24,1631121,1641733,33,213.0,101.1,108.7,-7.5,0.613,0.219,0.679,0.547,98.98,0.435
-1629048-1630175-,G. Bitadze - C. Anthony,1610612753,ORL,2023-24,1629048,1630175,44,213.0,116.6,109.3,7.2,0.497,0.376,0.73,0.568,96.68,0.509
-202710-1628418-,J. Butler - T. Bryant,1610612748,MIA,2023-24,202710,1628418,30,213.0,115.7,108.9,6.8,0.682,0.259,0.753,0.602,97.93,0.525
-1629020-1631108-,J. Vanderbilt - M. Christie,1610612747,LAL,2023-24,1629020,1631108,23,213.0,112.1,110.7,1.4,0.649,0.295,0.766,0.619,104.0,0.529
-1626192-1641748-,P. Connaughton - A. Jackson Jr.,1610612749,MIL,2023-24,1626192,1641748,37,213.0,114.8,124.6,-9.8,0.637,0.294,0.714,0.615,101.35,0.454
-1630590-1641998-,S. Pippen Jr. - T. Jemison,1610612763,MEM,2023-24,1630590,1641998,13,213.0,106.4,111.1,-4.7,0.59,0.291,0.741,0.555,99.32,0.469
-1629659-1631323-,T. Horton-Tucker - S. Fontecchio,1610612762,UTA,2023-24,1629659,1631323,24,213.0,113.2,114.1,-0.9,0.681,0.352,0.653,0.592,103.04,0.516
-203995-1631096-,V. Micić - C. Holmgren,1610612760,OKC,2023-24,203995,1631096,28,213.0,120.1,98.2,21.9,0.662,0.238,0.688,0.648,97.84,0.635
-1629002-1630164-,C. Metu - J. Wiseman,1610612765,DET,2023-24,1629002,1630164,13,212.0,96.6,109.6,-13.0,0.512,0.251,0.709,0.521,99.28,0.415
-1627780-1630541-,G. Payton II - M. Moody,1610612744,GSW,2023-24,1627780,1630541,31,212.0,113.0,103.9,9.1,0.674,0.274,0.707,0.596,103.64,0.553
-1630692-1641998-,J. Goodwin - T. Jemison,1610612763,MEM,2023-24,1630692,1641998,10,212.0,103.4,115.0,-11.6,0.547,0.353,0.714,0.515,99.2,0.418
-1629162-1630162-,J. McLaughlin - A. Edwards,1610612750,MIN,2023-24,1629162,1630162,33,212.0,113.1,100.7,12.4,0.654,0.263,0.719,0.585,101.49,0.565
-203935-1630214-,M. Smart - X. Tillman,1610612763,MEM,2023-24,203935,1630214,14,212.0,99.3,106.7,-7.4,0.649,0.256,0.753,0.529,103.8,0.466
-202692-1628404-,A. Burks - J. Hart,1610612752,NYK,2023-24,202692,1628404,22,211.0,101.9,114.4,-12.5,0.568,0.387,0.671,0.512,93.77,0.422
-1630543-1641767-,I. Jackson - B. Sheppard,1610612754,IND,2023-24,1630543,1641767,31,211.0,110.9,104.3,6.6,0.626,0.343,0.68,0.571,105.29,0.534
-1628379-1630217-,L. Kennard - D. Bane,1610612763,MEM,2023-24,1628379,1630217,16,211.0,107.6,110.1,-2.5,0.683,0.268,0.725,0.563,103.99,0.473
-1628963-1641731-,M. Bagley III - B. Coulibaly,1610612764,WAS,2023-24,1628963,1641731,15,211.0,103.5,118.4,-14.9,0.659,0.335,0.697,0.517,105.01,0.414
-1628963-1631204-,M. Bagley III - M. Sasser,1610612765,DET,2023-24,1628963,1631204,24,211.0,116.9,115.7,1.1,0.607,0.258,0.707,0.623,102.76,0.496
-201976-1629001-,P. Beverley - D. Melton,1610612755,PHI,2023-24,201976,1629001,32,211.0,114.2,108.2,6.0,0.545,0.325,0.712,0.567,101.69,0.518
-203995-1641717-,V. Micić - C. Wallace,1610612760,OKC,2023-24,203995,1641717,24,211.0,111.7,97.5,14.2,0.647,0.232,0.631,0.587,97.99,0.574
-203471-1641711-,D. Schroder - G. Dick,1610612761,TOR,2023-24,203471,1641711,22,210.0,100.7,110.6,-9.9,0.712,0.306,0.736,0.524,100.87,0.442
-1629667-1629670-,J. McDaniels - J. Nwora,1610612761,TOR,2023-24,1629667,1629670,23,210.0,100.7,115.9,-15.3,0.617,0.292,0.651,0.547,103.74,0.423
-203995-1631114-,V. Micić - J. Williams,1610612760,OKC,2023-24,203995,1631114,25,210.0,120.5,102.3,18.2,0.663,0.257,0.654,0.63,98.39,0.608
-203897-1630245-,Z. LaVine - A. Dosunmu,1610612741,CHI,2023-24,203897,1630245,22,210.0,111.8,113.4,-1.6,0.613,0.262,0.655,0.571,98.54,0.493
-1630264-1631098-,A. Gill - J. Davis,1610612764,WAS,2023-24,1630264,1631098,33,209.0,110.7,108.9,1.8,0.608,0.253,0.663,0.575,105.35,0.492
-1626153-1630166-,D. Wright - D. Avdija,1610612764,WAS,2023-24,1626153,1630166,28,209.0,107.8,107.8,0.0,0.659,0.254,0.716,0.583,105.66,0.479
-202330-1628983-,G. Hayward - S. Gilgeous-Alexander,1610612760,OKC,2023-24,202330,1628983,19,209.0,114.3,114.7,-0.4,0.545,0.263,0.791,0.587,102.28,0.483
-1630215-1631116-,J. Butler - P. Baldwin Jr.,1610612764,WAS,2023-24,1630215,1631116,25,209.0,105.9,107.2,-1.3,0.639,0.229,0.725,0.565,105.49,0.495
-201142-1629642-,K. Durant - N. Little,1610612756,PHX,2023-24,201142,1629642,19,209.0,110.3,114.5,-4.3,0.609,0.333,0.755,0.577,104.53,0.497
-1628365-1628371-,M. Fultz - J. Isaac,1610612753,ORL,2023-24,1628365,1628371,23,209.0,118.0,95.6,22.4,0.649,0.315,0.744,0.634,99.01,0.629
-1630200-1630572-,T. Jones - S. Mamukelashvili,1610612759,SAS,2023-24,1630200,1630572,22,209.0,103.0,100.7,2.4,0.672,0.288,0.75,0.536,105.77,0.514
-1626179-1630550-,T. Rozier - J. Thor,1610612766,CHA,2023-24,1626179,1630550,23,209.0,94.8,112.7,-17.9,0.553,0.269,0.697,0.493,102.1,0.374
-1630578-1631106-,A. Sengun - T. Eason,1610612745,HOU,2023-24,1630578,1631106,22,208.0,115.0,100.7,14.4,0.618,0.333,0.727,0.57,102.17,0.579
-1627732-1627827-,B. Simmons - D. Finney-Smith,1610612751,BKN,2023-24,1627732,1627827,11,208.0,104.3,111.4,-7.0,0.67,0.225,0.761,0.544,102.52,0.475
-1626224-1630577-,C. Osman - J. Champagnie,1610612759,SAS,2023-24,1626224,1630577,41,208.0,103.0,127.7,-24.7,0.75,0.285,0.638,0.562,106.39,0.401
-203471-1630592-,D. Schröder - J. Wilson,1610612751,BKN,2023-24,203471,1630592,25,208.0,110.3,108.5,1.8,0.634,0.289,0.705,0.608,98.88,0.548
-1628975-1631207-,J. Carter - D. Terry,1610612741,CHI,2023-24,1628975,1631207,35,208.0,106.9,108.3,-1.4,0.555,0.306,0.72,0.555,103.31,0.521
-1628966-1629234-,K. Bates-Diop - D. Eubanks,1610612756,PHX,2023-24,1628966,1629234,28,208.0,107.9,116.3,-8.4,0.608,0.313,0.635,0.551,97.08,0.482
-1630205-1641713-,L. Stevens - G. Jackson,1610612763,MEM,2023-24,1630205,1641713,16,208.0,108.1,106.8,1.4,0.572,0.326,0.636,0.546,97.63,0.504
-202083-1627749-,W. Matthews - D. Murray,1610612737,ATL,2023-24,202083,1627749,29,208.0,107.9,119.3,-11.3,0.595,0.283,0.685,0.535,103.69,0.407
-1630639-1630702-,A. Lawson - J. Hardy,1610612742,DAL,2023-24,1630639,1630702,38,207.0,100.6,101.5,-0.9,0.551,0.304,0.759,0.529,108.77,0.483
-1628372-1630570-,D. Smith Jr. - T. Watford,1610612751,BKN,2023-24,1628372,1630570,29,207.0,110.7,110.3,0.4,0.634,0.325,0.721,0.574,98.41,0.497
-1628991-1629630-,J. Jackson Jr. - J. Morant,1610612763,MEM,2023-24,1628991,1629630,9,207.0,109.9,113.8,-3.9,0.608,0.233,0.724,0.584,100.8,0.493
-1629723-1631222-,J. Konchar - J. LaRavia,1610612763,MEM,2023-24,1629723,1631222,18,207.0,106.5,103.3,3.2,0.635,0.397,0.668,0.532,99.24,0.515
-1628963-1630165-,M. Bagley III - K. Hayes,1610612765,DET,2023-24,1628963,1630165,20,207.0,113.6,118.4,-4.8,0.667,0.277,0.757,0.6,99.53,0.476
-1630192-1631124-,Z. Nnaji - J. Strawther,1610612743,DEN,2023-24,1630192,1631124,33,207.0,96.4,121.1,-24.7,0.64,0.278,0.659,0.508,102.29,0.39
-1631216-1641710-,C. Houstan - A. Black,1610612753,ORL,2023-24,1631216,1641710,42,206.0,95.6,107.6,-12.0,0.616,0.273,0.689,0.547,101.21,0.425
-203967-1627780-,D. Šarić - G. Payton II,1610612744,GSW,2023-24,203967,1627780,25,206.0,110.9,106.1,4.8,0.649,0.335,0.752,0.553,102.5,0.512
-1629723-1630214-,J. Konchar - X. Tillman,1610612763,MEM,2023-24,1629723,1630214,27,206.0,101.1,103.2,-2.0,0.623,0.289,0.735,0.536,102.92,0.459
-1629674-1630573-,N. Queta - S. Hauser,1610612738,BOS,2023-24,1629674,1630573,22,206.0,130.9,107.2,23.7,0.63,0.375,0.74,0.625,99.31,0.583
-1627783-1630173-,P. Siakam - P. Achiuwa,1610612761,TOR,2023-24,1627783,1630173,25,206.0,113.1,108.3,4.8,0.73,0.308,0.7,0.579,102.16,0.523
-203552-1629029-,S. Curry - L. Doncic,1610612742,DAL,2023-24,203552,1629029,26,206.0,118.5,108.6,9.9,0.611,0.275,0.684,0.614,102.54,0.566
-1629012-1630209-,C. Sexton - O. Yurtseven,1610612762,UTA,2023-24,1629012,1630209,30,205.0,105.1,121.9,-16.8,0.684,0.31,0.721,0.532,100.8,0.392
-1626174-1629020-,C. Wood - J. Vanderbilt,1610612747,LAL,2023-24,1626174,1629020,22,205.0,108.0,106.5,1.5,0.654,0.258,0.739,0.603,104.53,0.538
-203957-1630182-,D. Exum - J. Green,1610612742,DAL,2023-24,203957,1630182,30,205.0,127.7,116.8,11.0,0.618,0.286,0.667,0.653,104.6,0.56
-201145-1629111-,J. Green - J. Landale,1610612745,HOU,2023-24,201145,1629111,33,205.0,116.9,103.5,13.4,0.539,0.373,0.702,0.596,100.53,0.564
-1628991-1630590-,J. Jackson Jr. - S. Pippen Jr.,1610612763,MEM,2023-24,1628991,1630590,12,205.0,104.4,117.8,-13.3,0.667,0.188,0.702,0.557,100.3,0.426
-203937-1628420-,K. Anderson - M. Morris,1610612750,MIN,2023-24,203937,1628420,23,205.0,114.4,96.5,17.9,0.653,0.24,0.72,0.592,100.21,0.591
-202684-1641854-,T. Thompson - C. Porter Jr.,1610612739,CLE,2023-24,202684,1641854,29,205.0,123.1,108.9,14.2,0.66,0.364,0.811,0.636,98.5,0.572
-202711-1628995-,B. Bogdanovic - K. Knox II,1610612765,DET,2023-24,202711,1628995,21,204.0,106.1,123.4,-17.3,0.628,0.277,0.766,0.543,104.6,0.409
-1628981-1630235-,B. Fernando - T. Forrest,1610612737,ATL,2023-24,1628981,1630235,27,204.0,103.2,102.7,0.5,0.686,0.245,0.695,0.568,96.47,0.506
-1628464-1641738-,D. Theis - K. Brown,1610612746,LAC,2023-24,1628464,1641738,20,204.0,109.0,116.4,-7.4,0.586,0.301,0.624,0.539,99.82,0.451
-1627750-1630192-,J. Murray - Z. Nnaji,1610612743,DEN,2023-24,1627750,1630192,27,204.0,105.2,109.6,-4.4,0.579,0.321,0.595,0.535,98.24,0.486
-1628436-1629004-,L. Kornet - S. Mykhailiuk,1610612738,BOS,2023-24,1628436,1629004,30,204.0,130.1,108.2,21.8,0.616,0.359,0.731,0.65,96.84,0.585
-1628374-1641707-,L. Markkanen - T. Hendricks,1610612762,UTA,2023-24,1628374,1641707,16,204.0,105.0,110.9,-5.9,0.648,0.293,0.736,0.579,103.7,0.467
-202696-203083-,N. Vucevic - A. Drummond,1610612741,CHI,2023-24,202696,203083,24,204.0,119.9,120.8,-1.0,0.543,0.438,0.732,0.578,95.18,0.501
-1629023-1641726-,P. Washington - D. Lively II,1610612742,DAL,2023-24,1629023,1641726,19,204.0,116.7,118.2,-1.5,0.635,0.272,0.786,0.586,102.36,0.505
-203497-1629003-,R. Gobert - S. Milton,1610612750,MIN,2023-24,203497,1629003,26,204.0,97.5,108.8,-11.3,0.658,0.276,0.735,0.523,101.78,0.45
-1630245-1641763-,A. Dosunmu - J. Phillips,1610612741,CHI,2023-24,1630245,1641763,37,203.0,107.9,114.7,-6.8,0.646,0.311,0.701,0.553,102.62,0.438
-203471-1630193-,D. Schroder - I. Quickley,1610612761,TOR,2023-24,203471,1630193,16,203.0,108.4,119.9,-11.5,0.683,0.248,0.674,0.567,100.61,0.471
-203095-1630201-,E. Fournier - M. Flynn,1610612765,DET,2023-24,203095,1630201,18,203.0,90.6,119.2,-28.5,0.568,0.192,0.618,0.496,98.04,0.359
-1630171-1641854-,I. Okoro - C. Porter Jr.,1610612739,CLE,2023-24,1630171,1641854,32,203.0,107.3,120.1,-12.9,0.724,0.337,0.828,0.559,97.95,0.444
-1631323-1641709-,S. Fontecchio - A. Thompson,1610612765,DET,2023-24,1631323,1641709,12,203.0,105.3,105.9,-0.7,0.602,0.308,0.736,0.523,103.42,0.474
-202699-1627863-,T. Harris - D. House Jr.,1610612755,PHI,2023-24,202699,1627863,24,203.0,111.0,106.4,4.6,0.468,0.288,0.726,0.57,103.4,0.504
-203078-1628966-,B. Beal - K. Bates-Diop,1610612756,PHX,2023-24,203078,1628966,20,202.0,109.1,109.5,-0.4,0.611,0.275,0.755,0.591,102.15,0.509
-1628960-1629626-,G. Allen - B. Bol,1610612756,PHX,2023-24,1628960,1629626,33,202.0,112.8,110.4,2.4,0.643,0.359,0.727,0.575,101.29,0.526
-203924-1631200-,J. Grant - K. Murray,1610612757,POR,2023-24,203924,1631200,18,202.0,111.8,115.2,-3.4,0.579,0.332,0.653,0.554,96.76,0.448
-201152-203471-,T. Young - D. Schroder,1610612761,TOR,2023-24,201152,203471,17,202.0,118.5,125.1,-6.6,0.691,0.327,0.628,0.592,96.89,0.47
-1629599-1630527-,A. Coffey - B. Boston Jr.,1610612746,LAC,2023-24,1629599,1630527,25,201.0,100.5,126.9,-26.4,0.509,0.311,0.654,0.535,100.55,0.363
-1627741-1627783-,B. Hield - P. Siakam,1610612754,IND,2023-24,1627741,1627783,11,201.0,127.1,119.8,7.3,0.64,0.32,0.74,0.634,103.54,0.524
-1631223-1641713-,D. Roddy - G. Jackson,1610612763,MEM,2023-24,1631223,1641713,16,201.0,101.4,107.7,-6.3,0.703,0.307,0.718,0.536,101.99,0.458
-1631311-1641764-,L. Quinones - B. Podziemski,1610612744,GSW,2023-24,1631311,1641764,23,201.0,113.2,104.3,8.9,0.638,0.401,0.752,0.55,100.74,0.544
-1629677-1641718-,L. Samanic - K. George,1610612762,UTA,2023-24,1629677,1641718,24,201.0,115.9,118.6,-2.7,0.603,0.325,0.695,0.599,102.52,0.487
-1628384-1630173-,O. Anunoby - P. Achiuwa,1610612752,NYK,2023-24,1628384,1630173,21,201.0,118.9,90.1,28.8,0.538,0.35,0.697,0.591,97.93,0.651
-203497-1628420-,R. Gobert - M. Morris,1610612750,MIN,2023-24,203497,1628420,22,201.0,113.3,104.3,8.9,0.651,0.285,0.748,0.587,98.1,0.542
-1631101-1641871-,S. Sharpe - D. Reath,1610612757,POR,2023-24,1631101,1641871,20,201.0,114.6,113.7,0.9,0.595,0.348,0.675,0.55,99.62,0.458
-1628972-1629638-,T. Brown Jr. - N. Alexander-Walker,1610612750,MIN,2023-24,1628972,1629638,29,201.0,109.3,108.5,0.8,0.7,0.274,0.678,0.596,100.76,0.528
-1630169-1641767-,T. Haliburton - B. Sheppard,1610612754,IND,2023-24,1630169,1641767,31,201.0,120.8,117.0,3.8,0.616,0.305,0.644,0.6,106.14,0.499
-1630587-1631105-,I. Livers - J. Duren,1610612765,DET,2023-24,1630587,1631105,15,200.0,113.6,129.0,-15.4,0.582,0.328,0.66,0.597,102.05,0.421
-203954-1627863-,J. Embiid - D. House Jr.,1610612755,PHI,2023-24,203954,1627863,19,200.0,110.3,109.9,0.4,0.575,0.281,0.688,0.56,102.25,0.508
-1641716-1641767-,J. Walker - B. Sheppard,1610612754,IND,2023-24,1641716,1641767,31,200.0,117.0,110.9,6.1,0.65,0.327,0.727,0.604,107.62,0.545
-202331-1630538-,P. George - B. Hyland,1610612746,LAC,2023-24,202331,1630538,20,200.0,114.4,107.2,7.2,0.566,0.218,0.729,0.647,101.23,0.544
-1630649-1631204-,S. Umude - M. Sasser,1610612765,DET,2023-24,1630649,1631204,22,200.0,112.0,110.7,1.3,0.659,0.29,0.752,0.607,102.11,0.502
-1628972-1629675-,T. Brown Jr. - N. Reid,1610612750,MIN,2023-24,1628972,1629675,31,200.0,108.3,112.2,-3.8,0.645,0.325,0.723,0.573,100.67,0.497
-1630537-1630558-,C. Duarte - D. Mitchell,1610612758,SAC,2023-24,1630537,1630558,45,199.0,93.8,116.6,-22.8,0.697,0.288,0.728,0.507,101.25,0.379
-201569-1630692-,E. Gordon - J. Goodwin,1610612756,PHX,2023-24,201569,1630692,26,199.0,103.3,107.7,-4.4,0.639,0.347,0.702,0.558,100.98,0.513
-202695-1630538-,K. Leonard - B. Hyland,1610612746,LAC,2023-24,202695,1630538,19,199.0,112.1,99.0,13.1,0.532,0.191,0.714,0.617,101.19,0.563
-203915-1629637-,S. Dinwiddie - J. Hayes,1610612747,LAL,2023-24,203915,1629637,25,199.0,118.8,115.5,3.4,0.681,0.286,0.649,0.638,104.69,0.516
-1628418-1629130-,T. Bryant - D. Robinson,1610612748,MIA,2023-24,1628418,1629130,27,199.0,111.2,114.4,-3.2,0.649,0.226,0.725,0.59,100.26,0.466
-203081-1631260-,D. Lillard - A. Green,1610612749,MIL,2023-24,203081,1631260,31,198.0,121.0,103.9,17.1,0.626,0.278,0.707,0.622,100.53,0.577
-1628369-1629052-,J. Tatum - O. Brissett,1610612738,BOS,2023-24,1628369,1629052,30,198.0,123.3,105.3,18.0,0.597,0.335,0.739,0.639,99.67,0.577
-1628963-1631093-,M. Bagley III - J. Ivey,1610612765,DET,2023-24,1628963,1631093,21,198.0,108.4,118.3,-9.9,0.602,0.313,0.757,0.562,104.56,0.434
-1630534-1631323-,O. Agbaji - S. Fontecchio,1610612762,UTA,2023-24,1630534,1631323,19,198.0,103.5,118.7,-15.2,0.711,0.298,0.702,0.539,102.48,0.434
-202684-1629622-,T. Thompson - M. Strus,1610612739,CLE,2023-24,202684,1629622,35,198.0,111.0,117.3,-6.3,0.677,0.33,0.704,0.574,101.06,0.472
-1628971-1629670-,B. Brown - J. Nwora,1610612761,TOR,2023-24,1628971,1629670,20,197.0,101.4,116.0,-14.6,0.689,0.324,0.69,0.545,104.77,0.434
-202709-1641764-,C. Joseph - B. Podziemski,1610612744,GSW,2023-24,202709,1641764,20,197.0,117.1,112.3,4.8,0.656,0.356,0.763,0.595,102.13,0.514
-200768-1627741-,K. Lowry - B. Hield,1610612755,PHI,2023-24,200768,1627741,21,197.0,100.5,110.8,-10.3,0.68,0.276,0.716,0.512,96.9,0.432
-203496-1629001-,R. Covington - D. Melton,1610612755,PHI,2023-24,203496,1629001,22,197.0,111.4,109.8,1.7,0.646,0.308,0.7,0.565,101.14,0.489
-1628418-1629312-,T. Bryant - H. Highsmith,1610612748,MIA,2023-24,1628418,1629312,25,197.0,117.9,105.4,12.5,0.686,0.279,0.744,0.625,98.87,0.545
-202699-203496-,T. Harris - R. Covington,1610612755,PHI,2023-24,202699,203496,22,197.0,119.4,104.5,14.9,0.629,0.283,0.687,0.623,101.45,0.558
-1629130-1631115-,D. Robinson - O. Robinson,1610612748,MIA,2023-24,1629130,1631115,17,196.0,114.9,109.2,5.7,0.671,0.288,0.759,0.607,98.74,0.517
-202330-1631096-,G. Hayward - C. Holmgren,1610612760,OKC,2023-24,202330,1631096,26,196.0,112.0,116.5,-4.5,0.522,0.278,0.768,0.571,103.97,0.474
-1629723-1631367-,J. Konchar - J. Gilyard,1610612763,MEM,2023-24,1629723,1631367,22,196.0,100.2,124.0,-23.7,0.79,0.253,0.764,0.508,99.35,0.361
-1630165-1630587-,K. Hayes - I. Livers,1610612765,DET,2023-24,1630165,1630587,19,196.0,101.9,122.3,-20.4,0.677,0.223,0.712,0.568,104.04,0.399
-203482-1631241-,K. Olynyk - J. Freeman-Liberty,1610612761,TOR,2023-24,203482,1631241,14,195.0,112.6,121.6,-9.0,0.631,0.318,0.636,0.577,101.75,0.446
-202083-1630168-,W. Matthews - O. Okongwu,1610612737,ATL,2023-24,202083,1630168,22,195.0,115.4,118.4,-3.0,0.59,0.261,0.658,0.586,104.01,0.463
-1628997-1631115-,C. Martin - O. Robinson,1610612748,MIA,2023-24,1628997,1631115,16,194.0,116.2,108.9,7.4,0.65,0.322,0.755,0.601,96.6,0.517
-1626164-1630692-,D. Booker - J. Goodwin,1610612756,PHX,2023-24,1626164,1630692,19,194.0,117.6,114.7,2.9,0.653,0.365,0.737,0.592,97.28,0.552
-203957-1630702-,D. Exum - J. Hardy,1610612742,DAL,2023-24,203957,1630702,30,194.0,111.6,116.9,-5.3,0.604,0.303,0.653,0.584,101.98,0.477
-1628372-1630592-,D. Smith Jr. - J. Wilson,1610612751,BKN,2023-24,1628372,1630592,21,194.0,116.4,113.3,3.1,0.636,0.374,0.681,0.564,94.86,0.509
-1631098-1631116-,J. Davis - P. Baldwin Jr.,1610612764,WAS,2023-24,1631098,1631116,22,194.0,109.3,118.8,-9.5,0.65,0.226,0.686,0.564,105.83,0.436
-1631093-1641787-,J. Ivey - T. Evbuomwan,1610612765,DET,2023-24,1631093,1641787,10,194.0,106.9,119.9,-13.0,0.602,0.261,0.781,0.55,100.99,0.433
-1629673-1630264-,J. Poole - A. Gill,1610612764,WAS,2023-24,1629673,1630264,26,194.0,108.5,118.0,-9.5,0.605,0.207,0.68,0.587,104.57,0.433
-200782-1626181-,P. Tucker - N. Powell,1610612746,LAC,2023-24,200782,1626181,21,194.0,106.5,116.4,-9.9,0.55,0.319,0.675,0.534,98.99,0.457
-1629656-1630173-,Q. Grimes - P. Achiuwa,1610612752,NYK,2023-24,1629656,1630173,16,194.0,112.7,106.4,6.3,0.573,0.284,0.714,0.558,96.06,0.51
-1631117-1641729-,W. Kessler - B. Sensabaugh,1610612762,UTA,2023-24,1631117,1641729,16,194.0,109.9,127.1,-17.2,0.66,0.299,0.733,0.579,100.89,0.425
-202709-1630228-,C. Joseph - J. Kuminga,1610612744,GSW,2023-24,202709,1630228,21,193.0,118.2,113.7,4.6,0.68,0.286,0.75,0.626,102.16,0.517
-1629731-1630241-,D. Wade - S. Merrill,1610612739,CLE,2023-24,1629731,1630241,31,193.0,103.3,102.6,0.7,0.652,0.252,0.724,0.547,97.49,0.51
-1629726-1630249-,G. Mathews - V. Krejci,1610612737,ATL,2023-24,1629726,1630249,21,193.0,120.6,120.0,0.6,0.704,0.253,0.726,0.66,102.43,0.493
-1630219-1631101-,S. Mays - S. Sharpe,1610612757,POR,2023-24,1630219,1631101,16,193.0,100.8,117.4,-16.6,0.589,0.31,0.667,0.504,98.57,0.375
-1630560-1641730-,C. Thomas - N. Clowney,1610612751,BKN,2023-24,1630560,1641730,15,192.0,107.9,117.0,-9.1,0.528,0.32,0.694,0.552,101.51,0.46
-1629656-1630540-,Q. Grimes - M. McBride,1610612752,NYK,2023-24,1629656,1630540,23,192.0,97.2,106.1,-8.8,0.626,0.312,0.738,0.508,99.4,0.453
-1626179-1630163-,T. Rozier - L. Ball,1610612766,CHA,2023-24,1626179,1630163,11,192.0,117.4,123.3,-5.9,0.624,0.25,0.738,0.607,104.35,0.476
-1626174-1629637-,C. Wood - J. Hayes,1610612747,LAL,2023-24,1626174,1629637,34,191.0,95.1,109.4,-14.3,0.638,0.261,0.723,0.548,103.91,0.455
-203939-203957-,D. Powell - D. Exum,1610612742,DAL,2023-24,203939,203957,35,191.0,116.0,113.4,2.6,0.618,0.272,0.712,0.601,106.29,0.509
-1628976-1631216-,W. Carter Jr. - C. Houstan,1610612753,ORL,2023-24,1628976,1631216,21,191.0,116.7,107.2,9.4,0.607,0.262,0.695,0.632,94.61,0.563
-201572-1630699-,B. Lopez - M. Beauchamp,1610612749,MIL,2023-24,201572,1630699,31,190.0,110.4,107.2,3.2,0.53,0.263,0.741,0.602,108.73,0.51
-1626164-1629642-,D. Booker - N. Little,1610612756,PHX,2023-24,1626164,1629642,19,190.0,110.9,110.7,0.1,0.609,0.353,0.701,0.555,99.53,0.512
-1630549-1630592-,D. Sharpe - J. Wilson,1610612751,BKN,2023-24,1630549,1630592,30,190.0,113.8,111.8,2.0,0.593,0.439,0.743,0.547,96.76,0.493
-1630215-1630647-,J. Butler - E. Omoruyi,1610612764,WAS,2023-24,1630215,1630647,27,190.0,108.8,113.3,-4.5,0.598,0.282,0.642,0.553,106.09,0.466
-203994-1630692-,J. Nurkic - J. Goodwin,1610612756,PHX,2023-24,203994,1630692,25,190.0,109.2,106.9,2.3,0.613,0.353,0.775,0.555,100.66,0.521
-1629004-1629052-,S. Mykhailiuk - O. Brissett,1610612738,BOS,2023-24,1629004,1629052,30,190.0,113.1,99.5,13.6,0.68,0.321,0.73,0.587,101.9,0.549
-1628971-1630188-,B. Brown - J. Smith,1610612754,IND,2023-24,1628971,1630188,20,189.0,123.1,116.8,6.3,0.637,0.386,0.737,0.618,102.99,0.517
-1626153-1629013-,D. Wright - L. Shamet,1610612764,WAS,2023-24,1626153,1629013,24,189.0,109.0,111.5,-2.5,0.701,0.253,0.741,0.575,101.3,0.484
-1630224-1631106-,J. Green - T. Eason,1610612745,HOU,2023-24,1630224,1631106,22,189.0,106.1,111.0,-4.9,0.603,0.337,0.707,0.545,103.77,0.479
